"Date","Time","SubSec","DecID","TagType","Sensor","SignalStr","HexID","DateTime"
"03/01/2026","21:19:19",0.64559,26736,"PSK",NA,47,"6870",2026-03-01 21:19:19.64559
"03/01/2026","21:19:24",0.60835,26736,"PSK",NA,60,"6870",2026-03-01 21:19:24.60835
"03/01/2026","21:19:29",0.57124,26736,"PSK",NA,60,"6870",2026-03-01 21:19:29.57124
"03/01/2026","21:19:34",0.53416,26736,"PSK",NA,44,"6870",2026-03-01 21:19:34.53416
"03/01/2026","21:19:39",0.49783,26736,"PSK",NA,36,"6870",2026-03-01 21:19:39.49783
"03/01/2026","21:19:49",0.4229,26736,"PSK",NA,31,"6870",2026-03-01 21:19:49.4229
"03/01/2026","21:19:54",0.38532,26736,"PSK",NA,69,"6870",2026-03-01 21:19:54.38532
"03/01/2026","21:19:59",0.34752,26736,"PSK",NA,26,"6870",2026-03-01 21:19:59.34752
"03/01/2026","21:20:09",0.27129,26736,"PSK",NA,93,"6870",2026-03-01 21:20:09.27129
"03/01/2026","21:20:14",0.23277,26736,"PSK",NA,32,"6870",2026-03-01 21:20:14.23277
"03/01/2026","21:20:19",0.19459,26736,"PSK",NA,69,"6870",2026-03-01 21:20:19.19459
"03/01/2026","21:20:24",0.15612,26736,"PSK",NA,75,"6870",2026-03-01 21:20:24.15612
"03/01/2026","21:20:29",0.11858,26736,"PSK",NA,25,"6870",2026-03-01 21:20:29.11858
"03/01/2026","21:20:39",0.04334,26736,"PSK",NA,72,"6870",2026-03-01 21:20:39.04334
"03/01/2026","21:20:48",0.96806,26736,"PSK",NA,68,"6870",2026-03-01 21:20:48.96806
"03/01/2026","21:20:58",0.89502,26736,"PSK",NA,34,"6870",2026-03-01 21:20:58.89502
"03/01/2026","21:21:08",0.82183,26736,"PSK",NA,37,"6870",2026-03-01 21:21:08.82183
"03/01/2026","21:21:13",0.78431,26736,"PSK",NA,41,"6870",2026-03-01 21:21:13.78431
"03/01/2026","21:21:18",0.74707,26736,"PSK",NA,108,"6870",2026-03-01 21:21:18.74707
"03/01/2026","21:21:23",0.70958,26736,"PSK",NA,50,"6870",2026-03-01 21:21:23.70958
"03/01/2026","21:21:28",0.67221,26736,"PSK",NA,23,"6870",2026-03-01 21:21:28.67221
"03/01/2026","21:21:33",0.63446,26736,"PSK",NA,59,"6870",2026-03-01 21:21:33.63446
"03/01/2026","21:21:48",0.51892,26736,"PSK",NA,61,"6870",2026-03-01 21:21:48.51892
"03/01/2026","21:22:18",0.29244,26736,"PSK",NA,25,"6870",2026-03-01 21:22:18.29244
"03/01/2026","21:22:33",0.18115,26736,"PSK",NA,20,"6870",2026-03-01 21:22:33.18115
"03/01/2026","21:22:38",0.14481,26736,"PSK",NA,17,"6870",2026-03-01 21:22:38.14481
"03/01/2026","21:22:53",0.03494,26736,"PSK",NA,53,"6870",2026-03-01 21:22:53.03494
"03/01/2026","21:23:07",0.92337,26736,"PSK",NA,59,"6870",2026-03-01 21:23:07.92337
"03/01/2026","21:23:22",0.81256,26736,"PSK",NA,59,"6870",2026-03-01 21:23:22.81256
"03/01/2026","21:23:32",0.73792,26736,"PSK",NA,52,"6870",2026-03-01 21:23:32.73792
"03/01/2026","21:24:12",0.44498,26736,"PSK",NA,54,"6870",2026-03-01 21:24:12.44498
